0.053840331733226776,0.0001862257340690121,0.010599399916827679,0.008569705300033092,0.09294537454843521,0.0012718673096969724,0.8325870633125305
0.04928286746144295,1.7095810108003207e-05,0.03371506184339523,0.024726850911974907,0.11820821464061737,0.004896404221653938,0.7691534757614136
0.07686638832092285,6.430406301660696e-06,0.14632733166217804,0.024305427446961403,0.3358474671840668,0.0036334050819277763,0.4130135774612427
0.08960608392953873,1.80814658961026e-05,0.1519516110420227,0.023641975596547127,0.3647187650203705,0.004024953115731478,0.3660385310649872
0.025510698556900024,2.0641280570998788e-05,0.017207233235239983,0.08914212882518768,0.02318611368536949,0.015413735993206501,0.8295193910598755
0.014289592392742634,5.557218173635192e-06,0.007839827798306942,0.6248617172241211,0.00893755629658699,0.009837755933403969,0.33422794938087463
0.0047229984775185585,1.125961034631473e-06,0.001624303637072444,0.9130703210830688,0.004861629102379084,0.0026905471459031105,0.07302916795015335
0.0003397610562387854,2.900480353673629e-07,0.000258926855167374,0.9843288660049438,0.0003524330968502909,0.0020203713793307543,0.012699419632554054
0.00040073960553854704,4.103137882793817e-07,0.00021303629910107702,0.9887711405754089,0.0003483864711597562,0.0018785018473863602,0.00838787853717804
0.006241414230316877,2.32707716349978e-05,0.008371816016733646,0.9152547121047974,0.008284825831651688,0.03202938660979271,0.02979452721774578
0.006967014633119106,3.527454509821837e-06,0.0030769403092563152,0.9505940079689026,0.0036158841103315353,0.005528871901333332,0.030213801190257072
0.013923401944339275,2.2114114472060464e-05,0.05086149275302887,0.8356707096099854,0.008113007061183453,0.04352515935897827,0.04788413643836975
0.02935970202088356,4.160833850619383e-05,0.028793025761842728,0.6600636839866638,0.05375485122203827,0.02829045057296753,0.1996966004371643
0.047470543533563614,9.211338692693971e-06,0.03814392909407616,0.6674677133560181,0.03015303611755371,0.04023900255560875,0.1765165776014328
0.008806737139821053,4.356660610937979e-06,0.008074802346527576,0.7626547813415527,0.01202494464814663,0.00796719640493393,0.2004670947790146
0.005122283007949591,4.20143533119699e-06,0.0037066242657601833,0.8181576728820801,0.009224762208759785,0.004106444306671619,0.15967807173728943
0.029830461367964745,4.859085493080784e-06,0.008837166242301464,0.811296284198761,0.01612110249698162,0.00411005737259984,0.12980006635189056
0.08344743400812149,9.319318633060902e-05,0.03535625338554382,0.6416054964065552,0.021244598552584648,0.0506768561899662,0.16757619380950928
0.00634641433134675,6.766748992959037e-05,0.008946926333010197,0.6628949046134949,0.024980366230010986,0.012752493843436241,0.28401124477386475
0.019364072009921074,5.3142790420679376e-05,0.01266507338732481,0.5108139514923096,0.04197193309664726,0.0076902685686945915,0.40744152665138245
0.020607715472579002,3.9597685827175155e-05,0.02855847403407097,0.24876341223716736,0.06667782366275787,0.009409168735146523,0.6259438395500183
0.0074868472293019295,1.57321246661013e-05,0.003980496898293495,0.8718903660774231,0.011601319536566734,0.0030297914054244757,0.101995550096035
0.02698460966348648,4.029016417916864e-05,0.033209312707185745,0.75752854347229,0.018900787457823753,0.0839768499135971,0.07935962080955505
0.019839419052004814,7.787921276758425e-06,0.009172417223453522,0.790780782699585,0.017585914582014084,0.010351737029850483,0.1522618681192398
0.046366121619939804,2.4678543923073448e-05,0.022672897204756737,0.49539804458618164,0.047395505011081696,0.015574549324810505,0.3725682199001312
0.021409982815384865,1.094457275030436e-05,0.015036046504974365,0.6343509554862976,0.018421577289700508,0.025181293487548828,0.2855892479419708
0.005086945369839668,3.3317394354526186e-06,0.0023960815742611885,0.8757868409156799,0.004012503195554018,0.005712045356631279,0.10700221359729767
0.0007562821265310049,1.047104206008953e-06,0.000761341187171638,0.9628942012786865,0.002097439719364047,0.0029303457122296095,0.03055940940976143
0.001625893171876669,1.6786862033768557e-06,0.001434055040590465,0.9640970826148987,0.002596465637907386,0.0063628158532083035,0.02388184517621994
0.010764943435788155,4.8706892812333535e-06,0.008951199240982533,0.8925809860229492,0.009636220522224903,0.010243015363812447,0.06781879812479019
0.04073015972971916,2.0786230379599147e-05,0.023290423676371574,0.6846618056297302,0.03167324513196945,0.012540658004581928,0.20708279311656952
0.02465219981968403,1.6679194231983274e-05,0.03407295048236847,0.2173500657081604,0.07930102944374084,0.006130000110715628,0.6384771466255188
0.06265641748905182,8.654181874589995e-05,0.031473685055971146,0.4738132059574127,0.08912933617830276,0.003669354598969221,0.339171439409256
0.2905597984790802,0.0003449545183684677,0.22553712129592896,0.05564595386385918,0.17409932613372803,0.08430809527635574,0.16950473189353943
0.2560728192329407,0.0002772547595668584,0.16417495906352997,0.19112955033779144,0.14569295942783356,0.05555349215865135,0.18709896504878998
0.041121628135442734,6.467338971560821e-05,0.03219591826200485,0.1170741468667984,0.08225315809249878,0.01196713000535965,0.7153233289718628
0.19215790927410126,0.003618713701143861,0.19934037327766418,0.030751125887036324,0.04686079919338226,0.49427226185798645,0.03299884498119354
0.09109276533126831,0.0001933929743245244,0.0848986878991127,0.023412205278873444,0.09247598797082901,0.0742482841014862,0.633678674697876
0.15469524264335632,7.167769217630848e-05,0.09934595972299576,0.18392585217952728,0.08739997446537018,0.0405605286359787,0.43400076031684875
0.020963670685887337,9.492184290138539e-06,0.04530661553144455,0.2162122130393982,0.1251671463251114,0.006225254386663437,0.5861156582832336
0.06288488954305649,2.1403988284873776e-05,0.1406068652868271,0.35013625025749207,0.15535691380500793,0.042843736708164215,0.24814990162849426
